,date,STUSPS,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,populatio,pop100k
2658,10/4/2021,CA,"4,724,913","4,515,715","209,198","18,998",0,"69,039","69,039",0,243,0,395122230,395.12223
2659,10/5/2021,CA,"4,728,665","4,519,467","209,198","3,752",0,"69,027","69,027",0,-12,0,395122230,395.12223
2660,10/6/2021,CA,"4,734,051","4,524,853","209,198","5,386",0,"69,184","69,184",0,157,0,395122230,395.12223
2661,10/7/2021,CA,"4,742,491","4,529,563","212,928","8,440","3,730","69,351","69,351",0,167,0,395122230,395.12223
2662,10/8/2021,CA,"4,749,201","4,536,273","212,928","6,710",0,"69,507","69,507",0,156,0,395122230,395.12223
2663,10/9/2021,CA,"4,749,201","4,536,273","212,928",0,0,"69,507","69,507",0,0,0,395122230,395.12223
2664,10/10/2021,CA,"4,749,201","4,536,273","212,928",0,0,"69,507","69,507",0,0,0,395122230,395.12223
2665,10/11/2021,CA,"4,766,122","4,553,194","212,928","16,921",0,"69,741","69,741",0,234,0,395122230,395.12223
2666,10/12/2021,CA,"4,770,213","4,557,285","212,928","4,091",0,"69,756","69,756",0,15,0,395122230,395.12223
2667,10/13/2021,CA,"4,774,247","4,561,319","212,928","4,034",0,"69,862","69,862",0,106,0,395122230,395.12223
2668,10/14/2021,CA,"4,781,510","4,565,279","216,231","7,263","3,303","70,010","70,010",0,148,0,395122230,395.12223
2669,10/15/2021,CA,"4,787,698","4,571,467","216,231","6,188",0,"70,150","70,150",0,140,0,395122230,395.12223
2670,10/16/2021,CA,"4,787,698","4,571,467","216,231",0,0,"70,150","70,150",0,0,0,395122230,395.12223
2671,10/17/2021,CA,"4,787,698","4,571,467","216,231",0,0,"70,150","70,150",0,0,0,395122230,395.12223
2672,10/18/2021,CA,"4,804,462","4,588,231","216,231","16,764",0,"70,416","70,416",0,266,0,395122230,395.12223
2673,10/19/2021,CA,"4,808,543","4,592,312","216,231","4,081",0,"70,437","70,437",0,21,0,395122230,395.12223
2674,10/20/2021,CA,"4,811,613","4,595,382","216,231","3,070",0,"70,593","70,593",0,156,0,395122230,395.12223
2675,10/21/2021,CA,"4,820,020","4,600,506","219,514","8,407","3,283","70,741","70,741",0,148,0,395122230,395.12223
2676,10/22/2021,CA,"4,826,113","4,606,599","219,514","6,093",0,"70,884","70,884",0,143,0,395122230,395.12223
2677,10/23/2021,CA,"4,826,113","4,606,599","219,514",0,0,"70,884","70,884",0,0,0,395122230,395.12223
2678,10/24/2021,CA,"4,826,113","4,606,599","219,514",0,0,"70,884","70,884",0,0,0,395122230,395.12223
2679,10/25/2021,CA,"4,826,113","4,606,599","219,514",0,0,"70,884","70,884",0,0,0,395122230,395.12223
2680,10/26/2021,CA,"4,850,676","4,631,162","219,514","24,563",0,"71,182","71,182",0,298,0,395122230,395.12223
2681,10/27/2021,CA,"4,855,054","4,635,540","219,514","4,378",0,"71,295","71,295",0,113,0,395122230,395.12223
2682,10/28/2021,CA,"4,885,289","4,640,489","244,800","8,770","3,821","71,408","71,408",0,113,0,395122230,395.12223
2683,10/29/2021,CA,"4,892,387","4,647,587","244,800","7,098",0,"71,519",0,0,111,0,395122230,395.12223
2684,10/30/2021,CA,"4,892,387","4,647,587","244,800",0,0,"71,519",0,0,0,0,395122230,395.12223
2685,10/31/2021,CA,"4,892,387","4,647,587","244,800",0,0,"71,519",0,0,0,0,395122230,395.12223
2686,11/1/2021,CA,"4,911,738","4,666,938","244,800","19,351",0,"71,532",0,0,13,0,395122230,395.12223
2687,11/2/2021,CA,"4,915,947","4,671,147","244,800","4,209",0,"71,570",0,0,38,0,395122230,395.12223
2688,11/3/2021,CA,"4,919,465","4,674,665","244,800","3,518",0,"71,646",0,0,76,0,395122230,395.12223
2689,11/4/2021,CA,"4,929,176","4,680,273","248,903","9,711","4,103","71,759",0,0,113,0,395122230,395.12223
2690,11/5/2021,CA,"4,937,188","4,688,285","248,903","8,012",0,"71,852",0,0,93,0,395122230,395.12223
2691,11/6/2021,CA,"4,937,188","4,688,285","248,903",0,0,"71,852",0,0,0,0,395122230,395.12223
2692,11/7/2021,CA,"4,937,188","4,688,285","248,903",0,0,"71,852",0,0,0,0,395122230,395.12223
2693,11/8/2021,CA,"4,956,081","4,707,178","248,903","18,893",0,"71,979",0,0,127,0,395122230,395.12223
2694,11/9/2021,CA,"4,960,026","4,711,123","248,903","3,945",0,"71,998",0,0,19,0,395122230,395.12223
2695,11/10/2021,CA,"4,963,742","4,714,839","248,903","3,716",0,"72,132",0,0,134,0,395122230,395.12223
2696,11/11/2021,CA,"4,972,469","4,719,596","252,873","8,727","3,970","72,288",0,0,156,0,395122230,395.12223
2697,11/12/2021,CA,"4,972,469","4,719,596","252,873",0,0,"72,288",0,0,0,0,395122230,395.12223
2698,11/13/2021,CA,"4,984,465","4,731,592","252,873","11,996",0,"72,436",0,0,148,0,395122230,395.12223
2699,11/14/2021,CA,"4,984,465","4,731,592","252,873",0,0,"72,436",0,0,0,0,395122230,395.12223
2700,11/15/2021,CA,"4,992,875","4,740,002","252,873","8,410",0,"72,570",0,0,134,0,395122230,395.12223
2701,11/16/2021,CA,"4,997,390","4,744,517","252,873","4,515",0,"72,590",0,0,20,0,395122230,395.12223
2702,11/17/2021,CA,"5,001,302","4,748,429","252,873","3,912",0,"72,718",0,0,128,0,395122230,395.12223
2703,11/18/2021,CA,"5,009,101","4,752,970","256,131","7,799","3,258","72,847",0,0,129,0,395122230,395.12223
2704,11/19/2021,CA,"5,014,428","4,758,297","256,131","5,327",0,"73,000",0,0,153,0,395122230,395.12223
2705,11/20/2021,CA,"5,014,428","4,758,297","256,131",0,0,"73,000",0,0,0,0,395122230,395.12223
2706,11/21/2021,CA,"5,014,428","4,758,297","256,131",0,0,"73,000",0,0,0,0,395122230,395.12223
2707,11/22/2021,CA,"5,029,772","4,773,641","256,131","15,344",0,"73,199",0,0,199,0,395122230,395.12223
2708,11/23/2021,CA,"5,033,935","4,777,804","256,131","4,163",0,"73,214",0,0,15,0,395122230,395.12223
2709,11/24/2021,CA,"5,036,998","4,780,867","256,131","3,063",0,"73,365",0,0,151,0,395122230,395.12223
2710,11/25/2021,CA,"5,041,193","4,785,062","256,131","4,195",0,"73,365",0,0,0,0,395122230,395.12223
2711,11/26/2021,CA,"5,045,388","4,789,257","256,131","4,195",0,"73,365",0,0,0,0,395122230,395.12223
2712,11/27/2021,CA,"5,049,583","4,793,452","256,131","4,195",0,"73,365",0,0,0,0,395122230,395.12223
2713,11/28/2021,CA,"5,053,778","4,797,647","256,131","4,195",0,"73,365",0,0,0,0,395122230,395.12223
2714,11/29/2021,CA,"5,057,974","4,801,843","256,131","4,196",0,"73,656",0,0,291,0,395122230,395.12223
2715,11/30/2021,CA,"5,062,641","4,806,510","256,131","4,667",0,"73,712",0,0,56,0,395122230,395.12223
2716,1/22/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2717,1/23/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2718,1/24/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2719,1/25/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2720,1/26/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2721,1/27/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2722,1/28/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2723,1/29/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2724,1/30/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2725,1/31/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2726,2/1/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2727,2/2/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2728,2/3/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2729,2/4/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2730,2/5/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2731,2/6/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2732,2/7/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2733,2/8/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2734,2/9/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2735,2/10/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2736,2/11/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2737,2/12/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2738,2/13/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2739,2/14/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2740,2/15/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2741,2/16/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2742,2/17/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2743,2/18/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2744,2/19/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2745,2/20/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2746,2/21/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2747,2/22/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2748,2/23/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2749,2/24/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2750,2/25/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2751,2/26/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2752,2/27/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2753,2/28/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2754,2/29/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2755,3/1/2020,CO,0,0,0,0,0,0,0,0,0,0,5758736,57.58736
2756,3/2/2020,CO,1,1,0,1,0,0,0,0,0,0,5758736,57.58736
2757,3/3/2020,CO,1,1,0,0,0,0,0,0,0,0,5758736,57.58736
2758,3/4/2020,CO,1,1,0,0,0,0,0,0,0,0,5758736,57.58736
2759,3/5/2020,CO,1,1,0,0,0,0,0,0,0,0,5758736,57.58736
2760,3/6/2020,CO,7,7,0,6,0,0,0,0,0,0,5758736,57.58736
2761,3/7/2020,CO,8,7,1,1,1,0,0,0,0,0,5758736,57.58736
2762,3/8/2020,CO,10,7,3,2,2,0,0,0,0,0,5758736,57.58736
2763,3/9/2020,CO,11,7,4,1,1,0,0,0,0,0,5758736,57.58736
2764,3/10/2020,CO,17,11,6,6,2,0,0,0,0,0,5758736,57.58736
2765,3/11/2020,CO,23,17,6,6,0,0,0,0,0,0,5758736,57.58736
2766,3/12/2020,CO,34,27,7,11,1,0,0,0,0,0,5758736,57.58736
2767,3/13/2020,CO,44,35,9,10,2,0,0,0,0,0,5758736,57.58736
2768,3/14/2020,CO,71,60,11,27,2,0,0,0,0,0,5758736,57.58736
2769,3/15/2020,CO,103,88,15,32,4,1,1,0,1,0,5758736,57.58736
2770,3/16/2020,CO,138,122,16,35,1,1,1,0,0,0,5758736,57.58736
2771,3/17/2020,CO,172,155,17,34,1,2,2,0,1,0,5758736,57.58736
2772,3/18/2020,CO,202,181,21,30,4,2,2,0,0,0,5758736,57.58736
2773,3/19/2020,CO,271,237,34,69,13,2,2,0,0,0,5758736,57.58736
2774,3/20/2020,CO,354,308,46,83,12,4,4,0,2,0,5758736,57.58736
2775,3/21/2020,CO,477,415,62,123,16,5,5,0,1,0,5758736,57.58736
2776,3/22/2020,CO,596,524,72,119,10,6,6,0,1,0,5758736,57.58736
2777,3/23/2020,CO,720,636,84,124,12,7,7,0,1,0,5758736,57.58736
2778,3/24/2020,CO,916,806,110,196,26,11,11,0,4,0,5758736,57.58736
2779,3/25/2020,CO,"1,093",967,126,177,16,19,19,0,8,0,5758736,57.58736
2780,3/26/2020,CO,"1,406","1,255",151,313,25,24,24,0,5,0,5758736,57.58736
2781,3/27/2020,CO,"1,702","1,528",174,296,23,31,31,0,7,0,5758736,57.58736
2782,3/28/2020,CO,"2,031","1,818",213,329,39,44,44,0,13,0,5758736,57.58736
2783,3/29/2020,CO,"2,274","2,046",228,243,15,47,47,0,3,0,5758736,57.58736
2784,3/30/2020,CO,"2,608","2,355",253,334,25,51,51,0,4,0,5758736,57.58736
2785,3/31/2020,CO,"2,937","2,649",288,329,35,69,69,0,18,0,5758736,57.58736
2786,4/1/2020,CO,"3,322","3,007",315,385,27,80,80,0,11,0,5758736,57.58736
2787,4/2/2020,CO,"3,725","3,371",354,403,39,97,97,0,17,0,5758736,57.58736
2788,4/3/2020,CO,"4,175","3,779",396,450,42,111,111,0,14,0,5758736,57.58736
2789,4/4/2020,CO,"4,565","4,134",431,390,35,126,126,0,15,0,5758736,57.58736
2790,4/5/2020,CO,"4,953","4,485",468,388,37,140,140,0,14,0,5758736,57.58736
2791,4/6/2020,CO,"5,178","4,687",491,225,23,150,150,0,10,0,5758736,57.58736
2792,4/7/2020,CO,"5,447","4,914",533,269,42,179,179,0,29,0,5758736,57.58736
2793,4/8/2020,CO,"5,711","5,144",567,264,34,193,193,0,14,0,5758736,57.58736
2794,4/9/2020,CO,"6,263","5,649",614,552,47,226,226,0,33,0,5758736,57.58736
2795,4/10/2020,CO,"6,631","5,984",647,368,33,250,250,0,24,0,5758736,57.58736
2796,4/11/2020,CO,"7,069","6,400",669,438,22,274,274,0,24,0,5758736,57.58736
2797,4/12/2020,CO,"7,506","6,802",704,437,35,290,290,0,16,0,5758736,57.58736
2798,4/13/2020,CO,"7,889","7,159",730,383,26,308,308,0,18,0,5758736,57.58736
2799,4/14/2020,CO,"8,182","7,425",757,293,27,329,329,0,21,0,5758736,57.58736
2800,4/15/2020,CO,"8,498","7,711",787,316,30,357,357,0,28,0,5758736,57.58736
2801,4/16/2020,CO,"8,919","8,105",814,421,27,373,363,10,16,10,5758736,57.58736
2802,4/17/2020,CO,"9,271","8,432",839,352,25,391,381,10,18,0,5758736,57.58736
2803,4/18/2020,CO,"9,693","8,820",873,422,34,411,401,10,20,0,5758736,57.58736
2804,4/19/2020,CO,"9,964","9,074",890,271,17,421,408,13,10,3,5758736,57.58736
2805,4/20/2020,CO,"10,280","9,357",923,316,33,448,435,13,27,0,5758736,57.58736
2806,4/21/2020,CO,"10,581","9,611",970,301,47,485,471,14,37,1,5758736,57.58736
2807,4/22/2020,CO,"11,047","9,971","1,076",466,106,507,491,16,22,2,5758736,57.58736
2808,4/23/2020,CO,"11,451","10,315","1,136",404,60,551,526,25,44,9,5758736,57.58736
2809,4/24/2020,CO,"12,422","11,124","1,298",971,162,672,551,121,121,96,5758736,57.58736
2810,4/25/2020,CO,"13,132","11,702","1,430",710,132,670,564,106,-2,-15,5758736,57.58736
2811,4/26/2020,CO,"13,623","12,145","1,478",491,48,679,572,107,9,1,5758736,57.58736
2812,4/27/2020,CO,"14,059","12,534","1,525",436,47,706,595,111,27,4,5758736,57.58736
2813,4/28/2020,CO,"14,554","12,959","1,595",495,70,736,617,119,30,8,5758736,57.58736
2814,4/29/2020,CO,"14,990","13,351","1,639",436,44,766,642,124,30,5,5758736,57.58736
2815,4/30/2020,CO,"15,837","14,159","1,678",847,39,777,652,125,11,1,5758736,57.58736
2816,5/1/2020,CO,"16,297","14,570","1,727",460,49,820,693,127,43,2,5758736,57.58736
2817,5/2/2020,CO,"16,762","15,003","1,759",465,32,832,701,131,12,4,5758736,57.58736
2818,5/3/2020,CO,"17,172","15,395","1,777",410,18,842,705,137,10,6,5758736,57.58736
2819,5/4/2020,CO,"17,419","15,613","1,806",247,29,851,712,139,9,2,5758736,57.58736
2820,5/5/2020,CO,"17,787","15,948","1,839",368,33,903,762,141,52,2,5758736,57.58736
2821,5/6/2020,CO,"18,185","16,286","1,899",398,60,921,778,143,18,2,5758736,57.58736
2822,5/7/2020,CO,"18,636","16,711","1,925",451,26,944,800,144,23,1,5758736,57.58736
2823,5/8/2020,CO,"19,097","17,143","1,954",461,29,960,817,143,16,-1,5758736,57.58736
2824,5/9/2020,CO,"19,648","17,681","1,967",551,13,967,824,143,7,0,5758736,57.58736
2825,5/10/2020,CO,"20,007","18,027","1,980",359,13,971,828,143,4,0,5758736,57.58736
2826,5/11/2020,CO,"20,227","18,237","1,990",220,10,986,842,144,15,1,5758736,57.58736
2827,5/12/2020,CO,"20,479","18,454","2,025",252,35,"1,006",855,151,20,7,5758736,57.58736
2828,5/13/2020,CO,"20,778","18,698","2,080",299,55,"1,059",881,178,53,27,5758736,57.58736
2829,5/14/2020,CO,"21,217","19,116","2,101",439,21,"1,090",906,184,31,6,5758736,57.58736
2830,5/15/2020,CO,"21,633","19,481","2,152",416,51,"1,150",944,206,60,22,5758736,57.58736
2831,5/16/2020,CO,"22,066","19,876","2,190",433,38,"1,192",963,229,42,23,5758736,57.58736
2832,5/17/2020,CO,"22,398","20,174","2,224",332,34,"1,215",966,249,23,20,5758736,57.58736
2833,5/18/2020,CO,"22,619","20,384","2,235",221,11,"1,224",975,249,9,0,5758736,57.58736
2834,5/19/2020,CO,"22,896","20,641","2,255",277,20,"1,257","1,001",256,33,7,5758736,57.58736
2835,5/20/2020,CO,"23,185","20,907","2,278",289,23,"1,299","1,026",273,42,17,5758736,57.58736
2836,5/21/2020,CO,"23,560","21,254","2,306",375,28,"1,309","1,036",273,10,0,5758736,57.58736
2837,5/22/2020,CO,"23,868","21,525","2,343",308,37,"1,323","1,048",275,14,2,5758736,57.58736
2838,5/23/2020,CO,"24,330","21,961","2,369",462,26,"1,327","1,052",275,4,0,5758736,57.58736
2839,5/24/2020,CO,"24,556","22,173","2,383",226,14,"1,330","1,055",275,3,0,5758736,57.58736
2840,5/25/2020,CO,"24,825","22,432","2,393",269,10,"1,331","1,056",275,1,0,5758736,57.58736
2841,5/26/2020,CO,"25,131","22,727","2,404",306,11,"1,350","1,075",275,19,0,5758736,57.58736
2842,5/27/2020,CO,"25,336","22,895","2,441",205,37,"1,392","1,096",296,42,21,5758736,57.58736
2843,5/28/2020,CO,"25,622","23,147","2,475",286,34,"1,421","1,115",306,29,10,5758736,57.58736
2844,5/29/2020,CO,"25,968","23,464","2,504",346,29,"1,436","1,129",307,15,1,5758736,57.58736
2845,5/30/2020,CO,"26,456","23,936","2,520",488,16,"1,443","1,138",305,7,-2,5758736,57.58736
2846,5/31/2020,CO,"26,761","24,234","2,527",305,7,"1,445","1,140",305,2,0,5758736,57.58736
2847,6/1/2020,CO,"26,913","24,375","2,538",152,11,"1,458","1,152",306,13,1,5758736,57.58736
2848,6/2/2020,CO,"27,127","24,570","2,557",214,19,"1,474","1,162",312,16,6,5758736,57.58736
2849,6/3/2020,CO,"27,374","24,801","2,573",247,16,"1,494","1,182",312,20,0,5758736,57.58736
2850,6/4/2020,CO,"27,681","25,093","2,588",307,15,"1,512","1,195",317,18,5,5758736,57.58736
2851,6/5/2020,CO,"27,957","25,354","2,603",276,15,"1,524","1,205",319,12,2,5758736,57.58736
2852,6/6/2020,CO,"28,197","25,581","2,616",240,13,"1,527","1,209",318,3,-1,5758736,57.58736
2853,6/7/2020,CO,"28,361","25,731","2,630",164,14,"1,527","1,209",318,0,0,5758736,57.58736
2854,6/8/2020,CO,"28,494","25,862","2,632",133,2,"1,543","1,224",319,16,1,5758736,57.58736
2855,6/9/2020,CO,"28,677","26,025","2,652",183,20,"1,553","1,233",320,10,1,5758736,57.58736
2856,6/10/2020,CO,"28,810","26,137","2,673",133,21,"1,573","1,250",323,20,3,5758736,57.58736
2857,6/11/2020,CO,"28,934","26,253","2,681",124,8,"1,583","1,258",325,10,2,5758736,57.58736
2858,6/12/2020,CO,"29,170","26,484","2,686",236,5,"1,595","1,268",327,12,2,5758736,57.58736
2859,6/13/2020,CO,"29,402","26,701","2,701",232,15,"1,598","1,272",326,3,-1,5758736,57.58736
2860,6/14/2020,CO,"29,522","26,814","2,708",120,7,"1,599","1,273",326,1,0,5758736,57.58736
2861,6/15/2020,CO,"29,654","26,944","2,710",132,2,"1,605","1,279",326,6,0,5758736,57.58736
2862,6/16/2020,CO,"29,795","27,071","2,724",141,14,"1,617","1,291",326,12,0,5758736,57.58736
2863,6/17/2020,CO,"30,047","27,294","2,753",252,29,"1,631","1,299",332,14,6,5758736,57.58736
2864,6/18/2020,CO,"30,303","27,529","2,774",256,21,"1,638","1,303",335,7,3,5758736,57.58736
2865,6/19/2020,CO,"30,649","27,839","2,810",346,36,"1,643","1,306",337,5,2,5758736,57.58736
2866,6/20/2020,CO,"30,829","28,006","2,823",180,13,"1,647","1,310",337,4,0,5758736,57.58736
2867,6/21/2020,CO,"31,035","28,209","2,826",206,3,"1,647","1,310",337,0,0,5758736,57.58736
2868,6/22/2020,CO,"31,177","28,351","2,826",142,0,"1,651","1,314",337,4,0,5758736,57.58736
2869,6/23/2020,CO,"31,372","28,521","2,851",195,25,"1,665","1,330",335,14,-2,5758736,57.58736
2870,6/24/2020,CO,"31,629","28,747","2,882",257,31,"1,667","1,335",332,2,-3,5758736,57.58736
2871,6/25/2020,CO,"31,888","28,994","2,894",259,12,"1,669","1,337",332,2,0,5758736,57.58736
2872,6/26/2020,CO,"32,214","29,280","2,934",326,40,"1,673","1,342",331,4,-1,5758736,57.58736
2873,6/27/2020,CO,"32,500","29,541","2,959",286,25,"1,674","1,343",331,1,0,5758736,57.58736
2874,6/28/2020,CO,"32,793","29,823","2,970",293,11,"1,676","1,344",332,2,1,5758736,57.58736
2875,6/29/2020,CO,"32,960","29,988","2,972",167,2,"1,682","1,350",332,6,0,5758736,57.58736
2876,6/30/2020,CO,"33,177","30,191","2,986",217,14,"1,690","1,355",335,8,3,5758736,57.58736
2877,7/1/2020,CO,"33,466","30,474","2,992",289,6,"1,697","1,362",335,7,0,5758736,57.58736
2878,7/2/2020,CO,"33,861","30,837","3,024",395,32,"1,701","1,365",336,4,1,5758736,57.58736
2879,7/3/2020,CO,"34,228","31,184","3,044",367,20,"1,701","1,365",336,0,0,5758736,57.58736
2880,7/4/2020,CO,"34,524","31,471","3,053",296,9,"1,701","1,365",336,0,0,5758736,57.58736
2881,7/5/2020,CO,"34,751","31,691","3,060",227,7,"1,701","1,365",336,0,0,5758736,57.58736
2882,7/6/2020,CO,"34,937","31,872","3,065",186,5,"1,691","1,367",324,-10,-12,5758736,57.58736
2883,7/7/2020,CO,"35,327","32,230","3,097",390,32,"1,696","1,372",324,5,0,5758736,57.58736
2884,7/8/2020,CO,"35,683","32,566","3,117",356,20,"1,704","1,377",327,8,3,5758736,57.58736
2885,7/9/2020,CO,"36,093","32,964","3,129",410,12,"1,706","1,379",327,2,0,5758736,57.58736
2886,7/10/2020,CO,"36,726","33,586","3,140",633,11,"1,724","1,397",327,18,0,5758736,57.58736
2887,7/11/2020,CO,"37,176","34,015","3,161",450,21,"1,725","1,398",327,1,0,5758736,57.58736
2888,7/12/2020,CO,"37,550","34,380","3,170",374,9,"1,725","1,398",327,0,0,5758736,57.58736
2889,7/13/2020,CO,"37,919","34,743","3,176",369,6,"1,727","1,400",327,2,0,5758736,57.58736
2890,7/14/2020,CO,"38,341","35,141","3,200",422,24,"1,738","1,408",330,11,3,5758736,57.58736
2891,7/15/2020,CO,"38,755","35,538","3,217",414,17,"1,744","1,413",331,6,1,5758736,57.58736
2892,7/16/2020,CO,"39,351","36,122","3,229",596,12,"1,745","1,413",332,1,1,5758736,57.58736
2893,7/17/2020,CO,"39,938","36,692","3,246",587,17,"1,751","1,419",332,6,0,5758736,57.58736
2894,7/18/2020,CO,"40,463","37,192","3,271",525,25,"1,752","1,420",332,1,0,5758736,57.58736
2895,7/19/2020,CO,"40,832","37,556","3,276",369,5,"1,752","1,420",332,0,0,5758736,57.58736
2896,7/20/2020,CO,"41,259","37,977","3,282",427,6,"1,758","1,426",332,6,0,5758736,57.58736
2897,7/21/2020,CO,"41,817","38,522","3,295",558,13,"1,763","1,430",333,5,1,5758736,57.58736
2898,7/22/2020,CO,"42,439","39,120","3,319",622,24,"1,771","1,435",336,8,3,5758736,57.58736
2899,7/23/2020,CO,"43,047","39,706","3,341",608,22,"1,786","1,450",336,15,0,5758736,57.58736
2900,7/24/2020,CO,"43,766","40,397","3,369",719,28,"1,790","1,454",336,4,0,5758736,57.58736
2901,7/25/2020,CO,"44,568","41,171","3,397",802,28,"1,794","1,458",336,4,0,5758736,57.58736
2902,7/26/2020,CO,"45,150","41,734","3,416",582,19,"1,794","1,458",336,0,0,5758736,57.58736
2903,7/27/2020,CO,"45,350","41,929","3,421",200,5,"1,799","1,463",336,5,0,5758736,57.58736
2904,7/28/2020,CO,"46,231","42,762","3,469",881,48,"1,807","1,470",337,8,1,5758736,57.58736
2905,7/29/2020,CO,"46,727","43,227","3,500",496,31,"1,822","1,483",339,15,2,5758736,57.58736
2906,7/30/2020,CO,"47,193","43,667","3,526",466,26,"1,822","1,483",339,0,0,5758736,57.58736
